GV_CURBWGT,GV_DVLAT,GV_DVLONG,GV_ENERGY,GV_LANES,GV_MODELYR,GV_OTVEHWGT,GV_SPLIMIT,GV_WGTCDTR,OA_AGE,OA_BAGDEPLY,OA_HEIGHT,OA_MAIS,OA_MANUSE,OA_SEX,OA_WEIGHT,VE_GAD1,VE_ORIGAVTW,VE_WHEELBAS,VE_PDOF_TR,GV_FOOTPRINT
1170,8,-10,162,5,2003,1510,35,Passenger Car,32,Not Deployed,193,0,1,Male,84,Left,147,262,95,3.8514
1210,-3,-18,162,5,2002,1160,35,Passenger Car,16,Not Deployed,178,0,1,Male,70,Front,145,264,145,3.828
1430,4,-11,162,5,2007,1690,30,Passenger Car,43,Not Deployed,170,1,1,Male,113,Left,156,274,115,4.2744
1530,-10,-17,162,5,2001,1580,45,Passenger Car,86,Not Deployed,173,0,1,Male,77,Front,156,277,165,4.3212
1930,12,-14,162,5,2004,1500,35,Truck (<=6000 lbs.),39,Deployed,173,1,0,Male,75,Left,145,262,95,3.799
1360,0,-18,161,2,2000,1760,35,Passenger Car,57,Deployed,170,6,0,Male,88,Front,154,266,135,4.0964
1540,15,-9,161,2,2000,1790,40,Truck (<=6000 lbs.),19,Not Deployed,183,1,1,Male,79,Left,149,237,75,3.5313
1790,-2,-11,161,2,2004,1700,35,Passenger Car,39,Deployed,170,1,1,Male,78,Right,164,291,145,4.7724
1810,-2,-11,161,2,2004,1150,25,Truck (<=6000 lbs.),48,Deployed,183,1,1,Male,132,Front,151,269,145,4.0619
2090,6,-11,161,2,2006,1410,35,Truck (<=6000 lbs.),19,Not Deployed,180,0,1,Male,83,Left,159,308,105,4.8972
1140,10,17,161,3,2004,2130,35,Passenger Car,39,Not Deployed,178,2,1,Male,75,Left,146,260,345,3.796
1160,-6,-17,161,3,2003,1520,35,Passenger Car,46,Not Deployed,180,1,1,Male,100,Right,147,260,155,3.822
1360,10,-11,161,3,2002,2600,35,Truck (<=6000 lbs.),23,Deployed,183,0,1,Male,91,Front,146,248,95,3.6208
1520,4,-23,161,3,2000,1830,55,Passenger Car,34,Not Deployed,178,1,1,Male,79,Front,154,276,125,4.2504
1340,2,-11,161,4,2002,1920,40,Passenger Car,20,Not Deployed,180,0,1,Male,77,Left,144,260,125,3.744
1570,-9,-11,161,4,2000,2110,45,Truck (<=6000 lbs.),17,Deployed,180,1,1,Male,70,Right,147,258,175,3.7926
1760,-3,-15,161,4,2001,1590,55,Truck (<=6000 lbs.),20,Deployed,178,2,1,Male,64,Front,151,269,145,4.0619
2300,4,-7,161,4,2005,1560,35,Truck (<=10000 lbs.),27,Not Deployed,175,0,1,Male,75,Left,175,357,105,6.2475
1400,-7,-19,161,5,2002,1570,45,Passenger Car,48,Not Deployed,170,0,1,Male,91,Front,150,272,155,4.08
2060,0,-16,161,5,2003,1170,55,Truck (<=6000 lbs.),33,Not Deployed,185,1,1,Male,132,Front,155,289,135,4.4795
1160,0,-25,161,6,2001,2180,40,Passenger Car,22,Deployed,173,0,1,Male,61,Front,148,267,135,3.9516
1130,2,-11,161,7,2001,1090,35,Passenger Car,18,Not Deployed,175,0,1,Male,66,Front,149,260,125,3.874
1090,0,-27,160,2,2006,1380,45,Truck (<=6000 lbs.),23,Deployed,173,0,0,Male,64,Front,144,250,135,3.6
1100,12,-14,160,2,2007,1670,30,Passenger Car,38,Not Deployed,175,1,1,Male,86,Front,146,246,95,3.5916
1200,12,-21,160,2,2005,1750,40,Passenger Car,25,Deployed,168,1,1,Male,93,Front,147,253,105,3.7191
1510,16,-3,160,2,2000,1615,50,Passenger Car,16,Not Deployed,178,0,1,Male,77,Left,158,276,55,4.3608
1630,2,-14,160,2,2003,1240,45,Passenger Car,75,Deployed,168,1,1,Male,75,Front,146,265,125,3.869
1390,18,-15,160,3,2001,1210,40,Passenger Car,37,Deployed,178,2,1,Male,86,Left,150,272,85,4.08
1420,-9,-16,160,3,2002,1830,35,Passenger Car,66,Deployed,173,1,1,Male,66,Right,155,280,165,4.34
1570,0,14,160,3,2000,1530,45,Passenger Car,52,Not Deployed,183,1,1,Male,109,Rear,158,287,315,4.5346
2130,3,-15,160,3,2000,1450,35,Truck (<=10000 lbs.),29,Not Deployed,178,0,1,Male,88,Front,174,351,125,6.1074
2920,-1,-6,160,3,2005,1660,30,Truck (<=10000 lbs.),53,Not Deployed,191,0,1,Male,104,Front,170,394,145,6.698
1230,-4,-21,160,4,2002,1390,40,Passenger Car,43,Not Deployed,170,0,1,Male,78,Front,147,262,145,3.8514
1830,0,14,160,4,2002,2160,55,Truck (<=6000 lbs.),27,Not Deployed,193,1,1,Male,82,Rear,159,305,315,4.8495
2670,-3,-16,160,4,2003,1780,55,Truck (<=10000 lbs.),48,Deployed,183,0,1,Male,136,Front,171,389,145,6.6519
1240,-12,-14,160,5,2003,1840,30,Passenger Car,41,Not Deployed,180,1,1,Male,73,Front,147,261,175,3.8367
1420,6,-10,160,5,2001,1615,35,Passenger Car,17,Not Deployed,191,0,1,Male,95,Front,154,272,105,4.1888
1460,6,-17,160,5,2003,1440,35,Passenger Car,32,Deployed,188,1,1,Male,77,Front,154,272,115,4.1888
1580,6,-10,160,5,2000,1260,45,Passenger Car,18,Deployed,188,1,1,Male,82,Front,154,275,105,4.235
2390,-6,-17,160,5,2001,1670,30,Truck (<=10000 lbs.),33,Not Deployed,183,0,1,Male,73,Front,172,352,155,6.0544
1130,0,17,160,7,2001,1700,35,Passenger Car,26,Not Deployed,168,1,1,Male,73,Rear,147,262,315,3.8514
1650,-4,-11,159,4,2006,2070,40,Passenger Car,76,Deployed,180,0,1,Male,79,Right,157,278,155,4.3646
2200,-9,-5,159,4,2000,1350,35,Truck (<=10000 lbs.),47,Not Deployed,175,0,1,Male,88,Front,170,352,195,5.984
2560,-2,-14,159,4,2007,1510,25,Truck (<=10000 lbs.),54,Deployed,180,1,1,Male,102,Front,171,295,145,5.0445
1650,-10,-12,159,7,2005,1340,40,Truck (<=6000 lbs.),31,Not Deployed,170,0,1,Male,78,Front,148,237,175,3.5076
1100,18,-21,158,2,2001,1260,50,Passenger Car,53,Deployed,173,1,1,Male,82,Left,143,227,95,3.2461
1400,-2,-14,158,2,2006,1030,35,Truck (<=6000 lbs.),54,Not Deployed,173,0,1,Male,70,Front,148,262,145,3.8776
1450,0,-19,158,2,2002,2550,55,Passenger Car,37,Not Deployed,178,1,1,Male,84,Front,153,274,135,4.1922
1600,8,-13,158,2,2003,1615,35,Passenger Car,53,Deployed,175,1,1,Male,100,Left,155,276,105,4.278
1940,-5,-27,158,3,2001,1140,45,Truck (<=6000 lbs.),65,Deployed,188,1,1,Male,94,Front,162,303,145,4.9086
2000,-6,-11,158,3,2005,2060,35,Truck (<=6000 lbs.),27,Not Deployed,173,0,1,Male,75,Right,155,289,165,4.4795
1870,-20,-7,158,4,2007,1980,40,Passenger Car,35,Not Deployed,175,1,1,Male,91,Right,162,291,205,4.7142
2490,4,-10,158,4,2001,1120,35,Truck (<=10000 lbs.),41,Not Deployed,170,0,1,Male,107,Front,168,302,115,5.0736
1730,8,13,158,5,2003,1615,65,Passenger Car,34,Not Deployed,185,0,1,Male,113,Left,155,286,345,4.433
1480,9,-2,158,6,2003,1970,55,Truck (<=6000 lbs.),67,Not Deployed,180,0,1,Male,88,Front,150,248,55,3.72
2680,2,-10,158,7,2002,1770,35,Truck (<=10000 lbs.),16,Deployed,178,0,1,Male,68,Front,166,295,125,4.897
1350,6,-15,157,2,2000,1510,30,Passenger Car,25,Not Deployed,170,1,0,Male,89,Left,150,270,115,4.05
1480,0,-15,157,2,2001,1800,40,Passenger Car,21,Not Deployed,191,0,1,Male,64,Front,150,267,135,4.005
1600,-9,-24,157,2,2003,1470,35,Passenger Car,26,Not Deployed,201,1,1,Male,136,Front,157,276,155,4.3332
1810,-4,-11,157,2,2004,1740,30,Truck (<=6000 lbs.),28,Deployed,185,0,1,Male,86,Front,151,269,155,4.0619
2330,3,-16,157,2,2001,1060,15,Truck (<=10000 lbs.),48,Deployed,170,0,1,Male,78,Front,174,351,125,6.1074
1300,-9,-11,157,3,2000,2290,35,Passenger Car,35,Deployed,170,1,1,Male,78,Front,150,267,175,4.005
2060,-3,-9,157,3,2005,2060,35,Truck (<=6000 lbs.),17,Not Deployed,170,0,1,Male,78,Front,170,296,155,5.032
1060,0,-23,157,4,2000,1480,30,Passenger Car,43,Deployed,180,0,1,Male,88,Front,143,260,135,3.718
1160,8,-13,156,2,2003,1620,45,Passenger Car,41,Not Deployed,170,1,1,Male,78,Left,147,262,105,3.8514
1240,0,-21,156,2,2006,1040,55,Passenger Car,19,Not Deployed,180,1,0,Male,74,Front,148,262,135,3.8776
1440,0,-18,156,2,2007,1790,25,Passenger Car,67,Deployed,170,1,1,Male,112,Front,154,273,135,4.2042
1490,-9,-16,156,2,2003,1440,25,Passenger Car,55,Not Deployed,178,1,1,Male,111,Front,153,267,165,4.0851
1710,0,20,156,2,2004,1200,40,Truck (<=6000 lbs.),33,Not Deployed,173,1,1,Male,82,Rear,162,303,315,4.9086
1900,0,-14,156,3,2008,2110,45,Truck (<=6000 lbs.),18,Not Deployed,180,0,0,Male,73,Front,165,282,135,4.653
2690,0,12,156,3,2001,740,35,Truck (<=10000 lbs.),54,Not Deployed,188,1,1,Male,109,Rear,167,330,315,5.511
1160,-16,-3,156,4,2000,2140,55,Passenger Car,30,Deployed,178,1,1,Male,73,Right,147,267,215,3.9249
1440,0,-11,156,4,2005,2140,55,Passenger Car,23,Deployed,173,0,1,Male,66,Front,151,267,135,4.0317
1500,7,-19,156,4,2004,1930,40,Passenger Car,17,Deployed,183,0,1,Male,68,Front,158,276,115,4.3608
1190,-10,-27,156,5,2003,2620,35,Passenger Car,26,Not Deployed,168,0,1,Male,70,Front,147,261,155,3.8367
1630,21,-17,156,5,2001,2020,35,Truck (<=6000 lbs.),32,Deployed,185,2,1,Male,98,Left,148,320,85,4.736
1560,0,-20,156,6,2003,2570,35,Passenger Car,21,Deployed,185,0,1,Male,73,Front,157,277,135,4.3489
2150,2,-14,156,6,2003,1500,45,Truck (<=10000 lbs.),38,Not Deployed,183,0,1,Male,89,Front,167,365,125,6.0955
1100,8,-9,155,1,2000,1830,35,Passenger Car,22,Not Deployed,170,1,1,Male,86,Left,146,246,95,3.5916
1710,0,-17,155,2,2000,1530,45,Truck (<=6000 lbs.),81,Deployed,175,0,1,Male,91,Front,159,305,135,4.8495
1820,-11,-10,155,2,2005,1670,25,Truck (<=6000 lbs.),62,Deployed,183,1,1,Male,86,Front,162,288,185,4.6656
1940,9,-2,155,2,2004,1810,25,Truck (<=6000 lbs.),63,Not Deployed,173,0,1,Male,73,Front,168,303,55,5.0904
1950,-10,0,155,2,2004,1960,25,Truck (<=6000 lbs.),37,Not Deployed,170,1,1,Male,78,Right,158,271,225,4.2818
2130,-7,-6,155,2,2000,1770,45,Truck (<=10000 lbs.),28,Not Deployed,178,1,0,Male,82,Right,161,338,185,5.4418
1620,0,-39,155,3,2007,1610,40,Passenger Car,86,Deployed,173,1,1,Male,84,Front,149,267,135,3.9783
1160,-9,-25,155,4,2012,1260,40,Passenger Car,19,Deployed,183,1,1,Male,82,Front,148,257,155,3.8036
1250,0,-16,155,4,2002,1430,60,Passenger Car,39,Deployed,165,2,0,Male,91,Front,148,255,135,3.774
1620,-17,-10,155,5,2003,2320,35,Truck (<=6000 lbs.),55,Not Deployed,152,1,1,Male,66,Right,150,310,195,4.65
1140,6,-11,154,2,2004,1780,25,Passenger Car,51,Not Deployed,193,1,1,Male,109,Left,146,264,105,3.8544
1160,-4,-23,154,2,2004,1280,25,Passenger Car,21,Not Deployed,183,1,0,Male,70,Front,147,262,145,3.8514
1410,5,-13,154,2,2001,1790,25,Passenger Car,46,Not Deployed,178,0,0,Male,86,Front,150,272,115,4.08
1470,-13,-5,154,2,2009,2660,30,Passenger Car,41,Not Deployed,180,0,1,Male,86,Right,157,280,205,4.396
1620,5,-14,154,2,2005,1615,70,Truck (<=6000 lbs.),19,Deployed,198,1,1,Male,68,Front,158,258,115,4.0764
1800,11,-10,154,2,2003,1470,45,Truck (<=6000 lbs.),55,Deployed,185,1,1,Male,78,Front,151,269,85,4.0619
1810,-6,-16,154,2,2007,1950,30,Passenger Car,51,Deployed,201,1,1,Male,113,Front,160,305,155,4.88
1090,3,-17,154,3,2002,1930,30,Passenger Car,25,Deployed,168,1,1,Male,79,Front,146,247,125,3.6062
1830,15,-6,154,3,2000,1520,45,Truck (<=6000 lbs.),39,Deployed,170,1,1,Male,78,Left,182,333,65,6.0606
1230,-2,-14,154,4,2004,860,40,Passenger Car,25,Not Deployed,193,1,1,Male,95,Front,145,253,145,3.6685
1310,8,-14,154,4,2003,1440,35,Passenger Car,20,Deployed,183,2,1,Male,84,Front,150,251,115,3.765
1250,-8,-14,154,5,2009,1750,35,Passenger Car,21,Deployed,170,0,0,Male,78,Right,148,260,165,3.848
1760,-8,-4,154,5,2011,1870,35,Passenger Car,32,Not Deployed,185,0,1,Male,77,Right,150,276,195,4.14
2000,-4,-10,154,5,2005,2300,45,Truck (<=6000 lbs.),37,Not Deployed,165,1,1,Male,118,Right,155,289,155,4.4795
2060,0,-9,154,5,2002,2100,45,Truck (<=6000 lbs.),28,Not Deployed,170,0,1,Male,100,Front,155,289,135,4.4795
1540,-2,-13,154,6,2009,1340,45,Truck (<=6000 lbs.),36,Not Deployed,180,0,1,Male,84,Front,154,262,145,4.0348
1100,11,-13,153,1,2001,1570,25,Passenger Car,18,Deployed,168,1,0,Male,52,Front,147,262,95,3.8514
1180,-2,14,153,1,2002,1440,45,Passenger Car,60,Not Deployed,183,1,1,Male,106,Rear,145,264,305,3.828
1680,4,-10,153,2,2001,1420,25,Passenger Car,35,Not Deployed,188,1,1,Male,91,Left,154,291,115,4.4814
1800,7,-12,153,2,2001,1430,30,Passenger Car,42,Deployed,180,0,1,Male,91,Front,164,292,105,4.7888
2470,-2,-13,153,2,2007,1530,55,Truck (<=10000 lbs.),48,Deployed,175,1,1,Male,70,Front,173,330,145,5.709
1740,4,-21,153,3,2004,1540,70,Truck (<=6000 lbs.),79,Not Deployed,185,1,1,Male,82,Front,152,265,125,4.028
1510,6,10,153,4,2001,1770,45,Truck (<=6000 lbs.),63,Not Deployed,183,1,1,Male,90,Rear,153,262,345,4.0086
2040,-4,-7,153,4,2001,1540,45,Truck (<=10000 lbs.),77,Not Deployed,178,1,1,Male,93,Right,170,326,165,5.542
1160,-3,-18,153,5,2001,2230,30,Passenger Car,50,Deployed,175,1,0,Male,64,Front,147,267,145,3.9249
1180,0,19,153,6,2007,2990,35,Passenger Car,41,Not Deployed,175,0,1,Male,93,Rear,147,260,315,3.822
1920,0,-21,153,7,2000,2180,60,Truck (<=6000 lbs.),44,Not Deployed,163,0,1,Male,68,Front,168,352,135,5.9136
1330,0,-18,152,2,2000,1160,35,Passenger Car,84,Deployed,165,1,1,Male,68,Front,155,272,135,4.216
1510,11,-4,152,2,2007,2250,35,Passenger Car,59,Deployed,175,0,1,Male,107,Front,154,285,65,4.389
1540,5,-13,152,2,2002,1200,35,Passenger Car,28,Not Deployed,170,1,1,Male,78,Left,156,281,115,4.3836
1630,-10,-8,152,2,2008,2300,45,Passenger Car,52,Not Deployed,157,0,1,Male,113,Right,157,281,185,4.4117
1860,8,-3,152,2,2002,1490,55,Truck (<=6000 lbs.),37,Not Deployed,175,0,0,Male,113,Left,162,307,65,4.9734
2030,-2,-14,152,2,2004,1210,55,Truck (<=6000 lbs.),46,Not Deployed,173,0,1,Male,98,Front,155,289,145,4.4795
1190,4,-20,152,3,2001,1320,25,Passenger Car,48,Not Deployed,178,0,1,Male,82,Front,149,262,125,3.9038
1310,2,14,152,3,2001,1280,40,Passenger Car,50,Not Deployed,175,0,1,Male,91,Rear,150,252,325,3.78
1370,-3,-19,152,3,2001,1670,50,Passenger Car,17,Deployed,188,1,0,Male,82,Front,150,267,145,4.005
1420,0,-20,152,4,2001,1600,40,Passenger Car,20,Not Deployed,185,0,1,Male,70,Front,154,272,135,4.1888
1630,3,-15,152,4,2001,2340,55,Passenger Car,20,Deployed,188,0,1,Male,141,Front,154,291,125,4.4814
2290,3,-19,152,4,2002,1060,50,Truck (<=10000 lbs.),43,Not Deployed,188,1,1,Male,93,Front,167,330,125,5.511
2320,-3,-19,152,4,2007,1810,45,Truck (<=10000 lbs.),21,Deployed,188,1,0,Male,109,Front,167,364,145,6.0788
2520,9,-2,152,4,2003,1170,65,Truck (<=10000 lbs.),29,Not Deployed,170,0,1,Male,78,Left,171,389,55,6.6519
2080,-2,-13,152,6,2002,1615,45,Truck (<=10000 lbs.),23,Deployed,168,0,1,Male,113,Front,159,333,145,5.2947
1260,0,17,151,2,2008,1615,50,Passenger Car,21,Not Deployed,175,1,1,Male,75,Rear,152,263,315,3.9976
1470,-5,-14,151,2,2006,2140,45,Passenger Car,16,Deployed,170,1,1,Male,78,Front,152,258,155,3.9216
1480,-8,-13,151,2,2000,1870,35,Truck (<=6000 lbs.),64,Deployed,170,1,0,Male,78,Front,147,319,165,4.6893
1500,11,-7,151,2,2002,1500,25,Passenger Car,84,Not Deployed,163,1,1,Male,61,Left,152,275,75,4.18
1580,0,-17,151,2,2005,1380,20,Passenger Car,41,Deployed,168,1,1,Male,104,Front,153,269,135,4.1157
1730,-2,13,151,2,2006,1580,50,Truck (<=6000 lbs.),61,Not Deployed,193,1,1,Male,95,Rear,160,288,305,4.608
1840,-2,-13,151,2,2004,1390,30,Passenger Car,47,Deployed,170,0,1,Male,78,Front,164,291,145,4.7724
2140,0,-13,151,2,2000,2140,55,Truck (<=10000 lbs.),49,Not Deployed,191,1,1,Male,145,Front,167,364,135,6.0788
1470,-10,-6,151,3,2001,1420,30,Passenger Car,33,Not Deployed,180,0,1,Male,94,Right,152,275,195,4.18
1570,3,15,151,3,2004,1070,55,Passenger Car,23,Not Deployed,178,1,1,Male,86,Rear,155,282,325,4.371
1170,0,-21,151,4,2006,1700,40,Truck (<=6000 lbs.),34,Not Deployed,188,0,1,Male,91,Front,144,250,135,3.6
1330,3,-8,151,4,2003,1160,30,Passenger Car,31,Deployed,188,1,1,Male,100,Left,152,260,115,3.952
1790,3,16,151,4,2002,1300,55,Truck (<=6000 lbs.),49,Not Deployed,165,0,1,Male,118,Rear,159,307,325,4.8813
1960,3,-17,151,4,2008,1910,45,Truck (<=6000 lbs.),48,Deployed,173,1,0,Male,71,Front,157,320,125,5.024
2380,0,-12,151,4,2002,1500,35,Truck (<=10000 lbs.),29,Not Deployed,183,0,1,Male,75,Front,166,295,135,4.897
1150,0,27,151,5,2003,1870,35,Passenger Car,26,Not Deployed,170,0,1,Male,78,Rear,146,231,315,3.3726
1260,6,-17,151,5,2009,1070,35,Passenger Car,36,Deployed,173,1,1,Male,73,Front,153,260,115,3.978
1860,-5,-27,151,5,2010,970,55,Passenger Car,31,Deployed,178,0,1,Male,91,Front,159,305,145,4.8495
1590,-2,-13,151,6,2003,1590,45,Passenger Car,53,Deployed,178,0,1,Male,78,Front,158,276,145,4.3608
1810,0,-16,151,6,2002,1440,60,Truck (<=6000 lbs.),43,Deployed,165,3,1,Male,102,Front,150,248,135,3.72
1840,3,-16,151,6,2002,1100,50,Truck (<=10000 lbs.),48,Not Deployed,168,0,1,Male,84,Front,167,338,125,5.6446
1220,5,-14,150,2,2007,1590,30,Passenger Car,23,Deployed,170,0,1,Male,78,Left,151,265,115,4.0015
1260,0,-17,150,2,2006,1790,35,Passenger Car,25,Deployed,185,1,1,Male,91,Front,151,265,135,4.0015
2500,0,15,150,2,2003,1800,55,Truck (<=10000 lbs.),41,Not Deployed,188,1,1,Male,104,Rear,171,302,315,5.1642
1110,0,-22,150,3,2003,1750,30,Passenger Car,18,Not Deployed,183,1,1,Male,91,Front,145,241,135,3.4945
1480,0,14,150,3,2010,1470,40,Passenger Car,22,Not Deployed,170,0,0,Male,78,Rear,157,278,315,4.3646
1530,0,-18,150,3,2005,1610,50,Truck (<=6000 lbs.),30,Deployed,178,1,1,Male,73,Front,155,263,135,4.0765
1650,-2,13,150,3,2002,1620,45,Passenger Car,69,Not Deployed,178,0,1,Male,77,Rear,156,276,305,4.3056
1660,13,5,150,3,2003,1660,30,Truck (<=6000 lbs.),56,Deployed,170,1,1,Male,78,Left,155,284,25,4.402
1880,7,-12,150,3,2002,1280,45,Truck (<=6000 lbs.),45,Not Deployed,183,1,1,Male,88,Left,151,269,105,4.0619
1950,12,0,150,3,2008,1280,35,Truck (<=6000 lbs.),62,Not Deployed,183,1,1,Male,86,Left,158,269,45,4.2502
2100,0,-12,150,3,2002,1890,45,Truck (<=10000 lbs.),32,Not Deployed,185,0,1,Male,98,Front,165,353,135,5.8245
1190,0,-19,150,4,2001,920,60,Passenger Car,33,Not Deployed,170,1,1,Male,82,Front,147,254,135,3.7338
1760,2,-14,150,4,2004,1800,30,Truck (<=6000 lbs.),34,Not Deployed,185,0,1,Male,83,Front,155,284,125,4.402
1500,-3,-18,150,5,2006,1350,65,Passenger Car,27,Deployed,183,0,1,Male,78,Front,155,273,145,4.2315
2300,7,-2,150,5,2001,2190,45,Truck (<=10000 lbs.),25,Not Deployed,173,1,1,Male,70,Left,174,353,65,6.1422
1470,0,-21,150,6,2003,1590,30,Passenger Car,35,Not Deployed,170,1,1,Male,78,Front,153,270,135,4.131
1340,-4,-11,149,2,2001,1570,45,Passenger Car,51,Not Deployed,183,0,1,Male,88,Right,151,256,155,3.8656
1410,0,-20,149,2,2003,1870,30,Passenger Car,29,Deployed,168,1,1,Male,80,Front,155,280,135,4.34
1550,6,-15,149,2,2000,1420,40,Passenger Car,31,Not Deployed,183,0,1,Male,78,Front,156,281,115,4.3836
2000,-3,-16,149,2,2002,1230,45,Truck (<=10000 lbs.),32,Deployed,173,0,1,Male,86,Front,165,353,145,5.8245
2610,8,-13,149,2,2001,1550,0,Truck (<=10000 lbs.),41,Deployed,191,1,1,Male,112,Left,166,302,105,5.0132
1160,0,18,149,3,2002,1020,55,Passenger Car,24,Not Deployed,178,1,1,Male,100,Rear,147,262,315,3.8514
1380,0,28,149,3,2001,1970,45,Passenger Car,33,Not Deployed,165,1,1,Male,75,Rear,151,270,315,4.077
1800,-8,-9,149,3,2002,1770,35,Passenger Car,72,Deployed,178,0,1,Male,94,Front,157,293,175,4.6001
2540,-1,-8,149,3,2006,1670,65,Truck (<=10000 lbs.),45,Not Deployed,163,0,1,Male,77,Front,174,351,145,6.1074
1600,-3,-17,149,6,2005,1910,45,Passenger Car,38,Deployed,191,0,1,Male,113,Front,156,281,145,4.3836
2130,11,-29,149,6,2001,1540,45,Truck (<=10000 lbs.),28,Deployed,173,0,1,Male,91,Front,157,295,115,4.6315
1390,-14,2,148,2,2003,1790,30,Passenger Car,19,Not Deployed,188,0,1,Male,104,Right,153,257,235,3.9321
1500,-6,-16,148,2,2002,1100,40,Passenger Car,27,Not Deployed,183,1,0,Male,95,Front,156,281,155,4.3836
1580,10,-6,148,2,2005,1620,35,Passenger Car,60,Deployed,183,2,1,Male,102,Left,157,281,75,4.4117
1600,-2,-14,148,2,2004,2210,35,Passenger Car,40,Deployed,168,0,1,Male,73,Front,157,287,145,4.5059
1850,-7,-18,148,2,2000,1730,25,Truck (<=6000 lbs.),28,Deployed,198,0,1,Male,73,Front,152,270,155,4.104
1950,-9,-5,148,2,2008,1480,40,Truck (<=6000 lbs.),41,Not Deployed,170,0,0,Male,78,Right,157,269,195,4.2233
1840,-7,-2,148,3,2003,1420,30,Passenger Car,90,Not Deployed,178,0,1,Male,70,Right,164,291,205,4.7724
2000,0,-17,148,3,2002,1500,40,Truck (<=6000 lbs.),38,Not Deployed,185,0,1,Male,93,Front,155,289,135,4.4795
2590,0,-10,148,3,2007,1760,45,Truck (<=10000 lbs.),58,Deployed,188,0,1,Male,95,Front,171,330,135,5.643
1160,-15,-8,148,4,2000,1290,30,Passenger Car,39,Not Deployed,168,0,1,Male,77,Right,148,267,195,3.9516
1220,-3,18,148,4,2005,1560,45,Passenger Car,27,Not Deployed,170,0,1,Male,78,Rear,153,260,305,3.978
1400,0,-19,148,4,2007,1070,35,Passenger Car,37,Deployed,170,2,0,Male,78,Front,144,248,135,3.5712
1490,0,-12,148,4,2006,1510,45,Passenger Car,20,Deployed,175,0,1,Male,68,Front,153,274,135,4.1922
1520,13,-2,148,4,2000,1720,25,Truck (<=6000 lbs.),40,Not Deployed,175,1,1,Male,79,Left,144,265,55,3.816
1160,0,-20,148,5,2000,1600,65,Passenger Car,40,Not Deployed,170,0,1,Male,78,Front,146,267,135,3.8982
1850,14,-39,148,5,2009,1390,40,Truck (<=6000 lbs.),58,Deployed,178,3,1,Male,100,Front,162,270,115,4.374
1310,7,-19,148,7,2007,1460,35,Passenger Car,57,Not Deployed,173,1,1,Male,100,Left,149,270,115,4.023
1470,-3,-15,148,7,2003,2470,45,Truck (<=6000 lbs.),79,Deployed,168,1,1,Male,81,Front,139,312,145,4.3368
1240,-7,-11,147,2,2006,1210,30,Passenger Car,29,Not Deployed,175,0,1,Male,59,Front,148,262,165,3.8776
1310,0,-13,147,2,2004,1480,55,Passenger Car,26,Deployed,175,1,1,Male,104,Front,149,270,135,4.023
1500,-4,-24,147,2,2007,1990,35,Truck (<=6000 lbs.),75,Not Deployed,175,0,1,Male,77,Front,148,319,145,4.7212
1990,11,-10,147,2,2005,1240,35,Truck (<=6000 lbs.),48,Deployed,173,0,0,Male,91,Left,169,300,85,5.07
2400,7,-4,147,2,2005,1520,30,Truck (<=10000 lbs.),38,Not Deployed,188,0,1,Male,127,Front,171,389,75,6.6519
1820,8,-6,147,3,2000,1260,35,Truck (<=6000 lbs.),78,Deployed,168,1,1,Male,72,Left,161,285,85,4.5885
1860,8,-6,147,3,2006,1410,35,Truck (<=6000 lbs.),28,Deployed,165,1,1,Male,77,Front,162,303,85,4.9086
1960,11,-10,147,3,2004,1960,30,Truck (<=10000 lbs.),53,Not Deployed,185,1,1,Male,120,Left,165,305,85,5.0325
1560,0,18,147,4,2003,1380,45,Passenger Car,30,Not Deployed,183,0,1,Male,102,Rear,156,271,315,4.2276
1710,5,-28,147,4,2000,1720,45,Truck (<=6000 lbs.),48,Not Deployed,166,0,1,Male,60,Front,151,269,125,4.0619
1960,-3,-15,147,4,2002,1740,45,Truck (<=6000 lbs.),35,Not Deployed,185,0,1,Male,75,Front,168,300,145,5.04
1490,0,14,147,5,2001,1615,35,Passenger Car,57,Not Deployed,178,0,1,Male,100,Rear,155,270,315,4.185
2090,-8,-9,147,5,2000,1470,55,Passenger Car,23,Deployed,183,1,1,Male,68,Right,159,294,175,4.6746
1580,-9,2,146,1,2000,1870,35,Passenger Car,30,Not Deployed,196,1,1,Male,125,Right,158,287,235,4.5346
1590,3,17,146,2,2003,1520,55,Truck (<=6000 lbs.),30,Not Deployed,170,1,0,Male,78,Rear,150,310,325,4.65
1690,7,-8,146,2,2001,1510,35,Passenger Car,23,Not Deployed,183,0,0,Male,102,Front,147,265,95,3.8955
1810,10,-2,146,2,2001,1450,35,Truck (<=6000 lbs.),76,Not Deployed,188,1,0,Male,128,Left,163,303,55,4.9389
1440,13,-15,146,3,2005,1950,35,Passenger Car,23,Deployed,175,0,1,Male,64,Front,151,270,95,4.077
1460,0,-16,146,3,2005,2480,65,Passenger Car,19,Deployed,185,1,1,Male,70,Front,155,280,135,4.34
1500,0,-15,146,3,2003,1430,60,Passenger Car,62,Not Deployed,163,0,1,Male,64,Front,153,265,135,4.0545
1520,6,-10,146,3,2001,1170,30,Passenger Car,19,Deployed,170,1,1,Male,78,Front,158,276,105,4.3608
1850,-2,-12,146,3,2010,1970,35,Truck (<=6000 lbs.),49,Deployed,170,0,1,Male,78,Front,165,282,145,4.653
